gender,race,age,gpa,years_experience,education_level,skills_score,resume_quality,education_encoded,biased_hiring_score,hired_biased,true_hiring_score,hired_true,age_group,original_prediction,mitigated_prediction
Female,Black,29,3.013042926972395,14,Master,79,26,2,83.63042926972395,0,130.63042926972395,1,Young,0,0
Male,Asian,28,2.6030228889773834,17,High School,35,30,1,110.53022888977384,0,102.53022888977384,0,Young,0,0
Other,Hispanic,23,2.5961668235490327,13,Bachelor,6,33,0,61.46166823549032,0,71.46166823549032,0,Young,0,0
Other,White,51,2.5873247817088503,4,Bachelor,84,75,0,110.3732478170885,0,113.3732478170885,0,Senior,0,0
Female,White,34,3.390119797898415,8,High School,65,58,1,123.40119797898416,1,121.40119797898416,1,Middle,1,1
Male,White,44,2.882184192069201,12,Bachelor,54,53,0,143.321841920692,1,106.32184192069201,0,Middle,1,1
Male,Other,50,2.3799531221450816,18,Bachelor,71,88,0,164.29953122145082,1,139.29953122145082,1,Senior,1,1
Female,Asian,59,3.3846497570188543,10,Master,41,65,2,89.84649757018855,0,126.84649757018855,1,Senior,0,0
Male,White,58,2.1136352383986683,11,Bachelor,26,29,0,82.63635238398669,0,70.63635238398669,0,Senior,0,0
Male,Hispanic,41,3.864536048497048,2,Bachelor,1,72,0,99.14536048497048,0,79.14536048497048,0,Middle,0,0
Female,White,54,4.0,1,Bachelor,69,22,0,74.5,0,87.5,0,Senior,0,0
Female,White,50,2.543788162236631,14,PhD,3,8,3,70.9378816223663,0,88.9378816223663,0,Senior,0,0
Female,Black,36,3.7262253158070218,4,Bachelor,20,83,0,84.76225315807022,0,96.76225315807022,0,Middle,0,0
Female,White,44,3.374549001202752,6,PhD,0,54,3,84.74549001202752,0,102.74549001202752,0,Middle,0,0
Male,Hispanic,24,2.9499806617253603,3,Master,37,0,2,58.9998066172536,0,73.9998066172536,0,Young,0,0
Female,White,58,2.9733137896850814,4,Master,59,55,2,81.73313789685082,0,114.73313789685082,0,Senior,0,0
Other,Hispanic,50,3.527239156455054,15,High School,75,38,1,126.77239156455053,1,131.77239156455053,1,Senior,1,1
Male,Black,29,3.180024601198271,14,Bachelor,90,86,0,145.80024601198272,1,147.80024601198272,1,Young,1,1
Male,White,43,2.0,15,High School,13,17,1,102.0,0,75.0,0,Middle,0,0
Female,Other,50,4.0,3,Bachelor,78,41,0,105.5,0,105.5,0,Senior,0,0
Female,Black,23,3.4165870929924025,5,PhD,87,95,3,108.16587092992404,0,165.16587092992404,1,Young,0,0
Female,White,22,3.1739946095914777,17,High School,81,72,1,139.23994609591477,1,152.23994609591477,1,Young,1,1
Female,White,41,2.840788380157578,2,Bachelor,16,74,0,89.40788380157578,0,77.40788380157578,0,Middle,0,0
Male,Hispanic,42,3.1055197481667847,4,High School,72,64,1,127.05519748166785,1,117.05519748166785,1,Middle,1,1
Male,White,58,3.8345936294255956,1,Master,46,74,2,112.34593629425595,0,120.34593629425595,1,Senior,0,0
Female,White,29,3.3308092172731008,15,Bachelor,81,32,0,116.80809217273101,0,119.80809217273101,1,Young,0,0
Female,White,48,3.3876873122240028,5,High School,55,29,1,97.87687312224003,0,95.87687312224003,0,Senior,0,0
Female,White,56,2.575414690176555,14,Bachelor,52,4,0,68.75414690176555,0,81.75414690176555,0,Senior,0,0
Female,Asian,27,3.025184861886639,17,Master,17,49,2,90.25184861886639,0,117.25184861886639,1,Young,0,0
Male,White,40,3.225525753371674,5,High School,68,64,1,145.25525753371676,1,118.25525753371674,1,Middle,1,1
Male,White,39,3.548283171728771,12,Bachelor,47,9,0,124.48283171728771,1,87.48283171728771,0,Middle,1,0
Female,White,22,2.992091895060673,12,High School,8,59,1,84.42091895060673,0,97.42091895060673,0,Young,0,0
Female,White,46,3.663934382737607,0,PhD,53,76,3,113.13934382737608,0,131.13934382737608,1,Senior,0,0
Female,Hispanic,48,2.627823395827279,15,Bachelor,34,26,0,81.27823395827279,0,86.27823395827279,0,Senior,0,0
Female,White,28,3.234768161543481,3,Master,45,71,2,93.34768161543481,0,116.34768161543481,1,Young,0,0
Female,Other,50,3.1511925605507733,16,Master,0,27,2,77.01192560550774,0,97.01192560550774,0,Senior,0,0
Male,White,52,2.4422367693072053,17,High School,40,44,1,112.42236769307206,0,110.42236769307206,0,Senior,0,0
Male,White,57,3.176145921662052,15,Bachelor,72,51,0,135.26145921662052,1,123.26145921662052,1,Senior,1,1
Male,Hispanic,40,2.9086977397169314,0,High School,31,65,1,97.0869773971693,0,87.0869773971693,0,Middle,0,0
Female,White,27,3.906887363746464,5,Bachelor,83,61,0,118.06887363746463,0,121.06887363746463,1,Young,0,0
Male,Asian,46,2.9948719820394567,10,Bachelor,76,75,0,158.44871982039456,1,125.44871982039456,1,Senior,1,1
Male,Other,52,3.3754352672963575,5,Bachelor,39,90,0,108.25435267296358,0,108.25435267296358,0,Senior,0,0
Male,White,30,2.5844790085923295,16,High School,10,76,1,137.8447900859233,1,110.8447900859233,0,Young,1,0
Male,White,41,3.318284446706612,3,High School,61,59,1,136.1828444670661,1,109.18284446706612,0,Middle,1,1
Female,Asian,31,2.9924768456952253,13,Master,45,85,2,128.92476845695225,1,140.92476845695225,1,Middle,1,1
Male,White,58,2.811861758016012,13,Master,47,39,2,109.11861758016012,0,117.11861758016012,1,Senior,0,0
Male,White,48,4.0,19,High School,42,14,1,143.0,1,116.0,1,Senior,1,1
Female,White,34,3.0232754856250654,7,High School,50,94,1,128.23275485625066,1,126.23275485625065,1,Middle,1,1
Male,White,23,3.09402553533803,1,Master,60,6,2,87.94025535338031,0,85.94025535338031,0,Young,0,0
Male,Asian,42,3.650996726375069,4,Master,41,38,2,117.0099672637507,0,104.0099672637507,0,Middle,0,0
Male,White,54,2.8157866592369976,3,PhD,25,50,3,83.65786659236997,0,101.65786659236997,0,Senior,0,0
Female,White,45,3.401636138705435,9,Bachelor,10,98,0,118.01636138705436,0,106.01636138705436,0,Middle,0,0
Male,Black,55,3.4551602062220903,19,Bachelor,24,6,0,75.5516020622209,0,87.5516020622209,0,Senior,0,0
Female,White,30,3.3223502132308536,2,Bachelor,39,11,0,74.22350213230854,0,62.22350213230854,0,Young,0,0
Male,White,23,4.0,15,Bachelor,24,13,0,110.5,0,88.5,0,Young,0,0
Male,Asian,51,2.7978654752356658,9,High School,83,33,1,111.97865475235666,0,113.97865475235666,0,Senior,0,0
Male,White,43,3.9688003007869894,14,High School,74,38,1,160.6880030078699,1,133.6880030078699,1,Middle,1,1
Male,Asian,32,3.4360702012127833,3,High School,73,72,1,145.86070201212783,1,122.86070201212783,1,Middle,1,1
Female,Hispanic,38,3.654724806594968,0,Master,51,63,2,88.54724806594967,0,113.54724806594967,0,Middle,0,0
Female,White,57,3.3706171858417138,14,Bachelor,2,96,0,97.70617185841714,0,110.70617185841714,0,Senior,0,0
Other,Black,34,4.0,9,Bachelor,38,11,0,80.5,0,82.5,0,Middle,0,0
Male,White,28,3.039961038363936,19,Master,90,33,2,151.89961038363936,1,149.89961038363936,1,Young,1,1
Male,White,37,3.4486101192216845,17,Master,34,26,2,135.48610119221684,1,118.48610119221684,1,Middle,1,1
Female,Hispanic,54,3.8527364702853384,15,Bachelor,39,21,0,68.52736470285339,0,98.52736470285339,0,Senior,0,0
Male,Hispanic,22,2.9205786514643712,8,PhD,94,17,3,105.7057865146437,0,130.7057865146437,1,Young,0,0
Male,White,32,3.7002183386483463,18,Bachelor,84,45,0,174.50218338648347,1,137.50218338648347,1,Middle,1,1
Male,Black,27,3.190680872202831,16,High School,21,43,1,93.9068087220283,0,105.9068087220283,0,Young,0,0
Male,Hispanic,41,2.5825581863328115,9,PhD,61,17,3,102.82558186332811,0,112.82558186332811,0,Middle,0,0
Other,Other,56,2.4742052107250565,18,High School,18,36,1,72.74205210725057,0,97.74205210725057,0,Senior,0,0
Female,Black,58,3.1545900833123075,7,Bachelor,13,6,0,18.04590083312307,0,55.04590083312307,0,Senior,0,0
Female,White,47,3.695442560802174,18,Bachelor,49,67,0,142.95442560802172,1,130.95442560802172,1,Senior,1,1
Male,White,33,2.1605152175162416,4,Bachelor,61,79,0,136.6051521751624,1,99.60515217516242,0,Middle,1,1
Male,Other,51,3.3002250195644236,1,Bachelor,86,85,0,120.50225019564425,1,120.50225019564424,1,Senior,1,1
Male,White,49,3.6461885674424543,14,Bachelor,89,59,0,175.46188567442454,1,138.46188567442454,1,Senior,1,1
Male,Black,48,2.561025057339401,16,Bachelor,42,47,0,115.11025057339401,0,102.11025057339401,0,Senior,0,0
Male,White,40,2.8830166871849987,9,Master,54,50,2,135.83016687185,1,118.83016687184998,1,Middle,1,0
Female,White,26,3.4861834707888253,1,Bachelor,39,99,0,102.86183470788825,0,105.86183470788825,0,Young,0,0
Female,White,26,3.624268973670994,8,Bachelor,11,83,0,96.24268973670993,0,99.24268973670993,0,Young,0,0
Male,Other,48,4.0,1,Bachelor,64,94,0,146.0,1,121.0,1,Senior,1,1
Other,White,49,2.90682959934997,17,Master,33,51,2,127.0682959934997,1,125.0682959934997,1,Senior,1,1
Female,Black,47,2.7922115727809107,11,Master,82,96,2,126.92211572780911,1,158.9221157278091,1,Senior,1,1
Female,White,48,4.0,14,Master,22,76,2,129.0,1,137.0,1,Senior,1,1
Female,White,42,2.822529066910124,19,Bachelor,70,51,0,138.72529066910124,1,126.72529066910124,1,Middle,1,1
Male,White,22,3.4536427538003194,5,High School,6,83,1,111.0364275380032,0,99.0364275380032,0,Young,0,0
Male,Black,49,4.0,17,High School,64,53,1,145.5,1,142.5,1,Senior,1,1
Male,White,36,3.5763543468030927,12,Bachelor,17,40,0,125.26354346803092,1,88.26354346803092,0,Middle,1,0
Female,White,38,3.591635108468365,3,Bachelor,7,41,0,77.91635108468365,0,65.91635108468365,0,Middle,0,0
Male,White,47,3.839033052382714,11,PhD,88,21,3,151.89033052382715,1,144.89033052382715,1,Senior,1,1
Male,White,41,3.462433788942654,8,Bachelor,41,38,0,127.12433788942654,1,90.12433788942654,0,Middle,1,0
Male,Other,46,3.59403520080148,1,PhD,92,22,3,119.9403520080148,1,124.9403520080148,1,Senior,1,1
Male,Hispanic,34,3.0287051929313518,15,High School,86,47,1,146.78705192931352,1,136.78705192931352,1,Middle,1,1
Female,White,54,3.7799812334207052,0,PhD,92,32,3,86.79981233420705,0,129.79981233420705,1,Senior,0,0
Female,Black,46,3.406740807939781,3,Bachelor,0,40,0,48.06740807939781,0,60.06740807939781,0,Senior,0,0
Male,Hispanic,29,2.4609654547037296,14,PhD,78,29,3,111.1096545470373,0,136.10965454703728,1,Young,0,0
Male,White,26,3.321471956175408,19,High School,14,77,1,138.71471956175407,1,126.71471956175408,1,Young,1,1
Male,Hispanic,27,2.1151759589077224,0,PhD,27,46,3,62.651759589077216,0,87.65175958907722,0,Young,0,0
Male,Hispanic,44,3.556956482829431,19,Bachelor,35,99,0,160.56956482829432,1,140.56956482829432,1,Middle,1,1
Male,White,51,3.0832242282118094,14,Bachelor,95,56,0,146.3322422821181,1,134.3322422821181,1,Senior,1,1
Male,White,35,4.0,2,Bachelor,45,71,0,139.0,1,102.0,0,Middle,1,1
Male,Other,44,3.444815632345076,12,Bachelor,76,56,0,149.44815632345075,1,124.44815632345076,1,Middle,1,1
Female,Black,32,3.6620907955119675,17,Master,20,61,2,99.12090795511968,0,131.12090795511966,1,Middle,0,0
Female,White,52,2.6753883749764906,12,PhD,48,85,3,104.25388374976491,0,147.2538837497649,1,Senior,0,0
Male,White,27,3.542287362517924,9,Bachelor,38,56,0,122.42287362517925,1,100.42287362517925,0,Young,1,0
Male,White,32,2.8796709886986185,19,Master,37,67,2,155.79670988698618,1,138.79670988698618,1,Middle,1,1
Female,Asian,34,3.7452588373713347,6,High School,8,98,1,110.45258837371335,0,112.45258837371335,0,Middle,0,0
Male,Asian,33,2.640823886999759,7,Bachelor,19,71,0,118.40823886999759,1,85.40823886999759,0,Middle,0,0
Female,Other,23,3.2549036764284667,0,Bachelor,83,97,0,107.54903676428466,0,122.54903676428466,1,Young,0,0
Female,White,56,2.621058784041706,17,Master,7,85,2,93.21058784041706,0,126.21058784041706,1,Senior,0,0
Male,Black,57,3.262904976742647,11,Bachelor,13,24,0,61.129049767426466,0,73.12904976742647,0,Senior,0,0
Male,Black,38,4.0,17,Master,61,88,2,161.5,1,168.5,1,Middle,1,1
Female,White,49,3.5606340401282637,11,Bachelor,83,39,0,130.60634040128264,1,118.60634040128264,1,Senior,1,1
Male,White,49,3.183685749045322,19,Bachelor,34,16,0,131.8368574904532,1,94.83685749045321,0,Senior,1,0
Female,Other,43,2.0,8,Bachelor,54,79,0,102.5,0,102.5,0,Middle,0,0
Female,Hispanic,59,2.932156440928217,1,Bachelor,44,47,0,46.821564409282175,0,76.82156440928217,0,Senior,0,0
Female,White,28,3.437326822878673,13,Bachelor,20,38,0,86.37326822878673,0,89.37326822878673,0,Young,0,0
Male,Black,36,2.944571162198808,3,High School,52,14,1,81.44571162198808,0,78.44571162198808,0,Middle,0,0
Female,White,53,3.9135751239817202,14,Master,53,16,2,88.63575123981721,0,121.63575123981721,1,Senior,0,0
Male,Black,32,3.235769081225302,16,High School,85,34,1,136.85769081225303,1,133.85769081225303,1,Middle,1,1
Male,Asian,45,3.739297558055937,18,Master,42,32,2,143.39297558055938,1,130.39297558055938,1,Middle,1,1
Female,Black,24,3.3024504289885623,5,High School,5,17,1,27.024504289885627,0,64.02450428988563,0,Young,0,0
Male,Other,51,3.0620089284466254,8,High School,54,29,1,88.12008928446625,0,98.12008928446625,0,Senior,0,0
Other,Black,27,2.9643367482148038,16,Bachelor,43,86,0,109.14336748214804,0,126.14336748214804,1,Young,1,1
Female,White,23,2.6939229808388605,14,Bachelor,90,36,0,114.9392298083886,0,117.9392298083886,1,Young,0,0
Male,Asian,35,3.7483065917310263,4,Bachelor,67,6,0,114.98306591731026,0,81.98306591731026,0,Middle,0,0
Male,White,39,2.985994033972899,17,Bachelor,3,73,0,138.859940339729,1,101.859940339729,0,Middle,1,1
Male,White,52,3.461148420808296,3,Bachelor,62,79,0,123.11148420808297,1,111.11148420808296,0,Senior,1,0
Male,White,34,2.937127508365977,1,Master,91,27,2,127.37127508365977,1,110.37127508365977,0,Middle,1,0
Male,White,47,2.658485547703841,18,Bachelor,90,86,0,187.58485547703842,1,150.58485547703842,1,Senior,1,1
Female,Asian,33,3.4775704053127847,4,Bachelor,57,97,0,127.77570405312784,1,119.77570405312784,1,Middle,1,1
Male,White,39,2.8266480518595523,3,Master,53,17,2,106.26648051859553,0,89.26648051859553,0,Middle,0,0
Male,Asian,30,2.9997563775664315,4,Master,80,46,2,133.99756377566433,1,120.99756377566432,1,Young,1,1
Female,Black,42,2.5756557572857055,18,Bachelor,37,22,0,79.25655757285705,0,91.25655757285705,0,Middle,0,0
Male,White,45,2.9534383742102657,12,Master,59,19,2,129.53438374210265,1,112.53438374210265,0,Middle,1,0
Female,Hispanic,55,3.2120535841439475,15,PhD,51,30,3,72.62053584143948,0,132.62053584143948,1,Senior,0,0
Male,White,29,3.056254509937735,11,Bachelor,28,13,0,95.06254509937736,0,73.06254509937736,0,Young,0,0
Male,White,54,3.6091133082298077,8,Bachelor,39,22,0,94.59113308229809,0,82.59113308229809,0,Senior,0,0
Female,Black,44,3.2727603715327565,15,PhD,70,1,3,86.22760371532756,0,128.22760371532758,1,Middle,0,0
Female,White,34,4.0,13,Bachelor,7,28,0,95.5,0,83.5,0,Middle,0,0
Female,White,35,3.4121252938344266,0,High School,96,49,1,118.62125293834427,1,116.62125293834427,1,Middle,1,1
Female,Black,35,2.3322562324161775,19,Bachelor,95,72,0,132.82256232416177,1,144.82256232416177,1,Middle,1,1
Female,Black,37,3.0935587920446777,3,Master,34,58,2,70.93558792044678,0,102.93558792044678,0,Middle,0,0
Male,White,59,3.136875926125206,8,PhD,81,32,3,115.86875926125208,0,133.86875926125208,1,Senior,0,0
Male,Other,47,2.893184380809858,18,Bachelor,15,47,0,120.93184380809858,1,95.93184380809858,0,Senior,0,0
Female,Black,47,3.2363054171181096,13,PhD,17,43,3,76.36305417118109,0,118.36305417118109,1,Senior,0,0
Female,Hispanic,22,2.8783014688998123,11,High School,58,11,1,65.28301468899812,0,95.28301468899812,0,Young,0,0
Other,White,53,3.3664098994715976,3,High School,88,82,1,121.66409899471597,1,134.66409899471597,1,Senior,1,1
Male,Black,36,2.2456561436145885,6,Bachelor,33,41,0,84.45656143614589,0,71.45656143614589,0,Middle,0,0
Male,Hispanic,42,3.7720792358959576,16,PhD,3,83,3,132.72079235895959,1,142.72079235895959,1,Middle,1,1
Female,Black,39,2.410854811924795,0,Bachelor,68,94,0,93.10854811924796,0,105.10854811924796,0,Middle,0,0
Male,Asian,51,3.0682222239917323,13,High School,77,34,1,120.18222223991734,1,122.18222223991732,1,Senior,1,0
Female,White,34,2.8336466054514133,14,Bachelor,64,40,0,120.33646605451413,1,108.33646605451413,0,Middle,1,1
Female,White,45,3.3529600355237066,11,Bachelor,60,84,0,139.52960035523705,1,127.52960035523706,1,Middle,1,1
Male,White,51,3.1083794446323356,11,Bachelor,85,54,0,134.58379444632334,1,122.58379444632335,1,Senior,1,1
Female,White,23,3.3258253328398197,5,High School,45,12,1,68.7582533283982,0,81.7582533283982,0,Young,0,0
Female,Hispanic,40,3.755596205727139,12,PhD,20,38,3,85.55596205727139,0,120.55596205727139,1,Middle,0,0
Male,White,46,3.584307718833481,15,Bachelor,76,90,0,185.8430771883348,1,148.8430771883348,1,Senior,1,1
Female,Other,35,3.21815367087078,13,Master,99,88,2,151.6815367087078,1,171.6815367087078,1,Middle,1,1
Male,Other,27,3.429753883319331,6,High School,92,65,1,134.7975388331933,1,134.7975388331933,1,Young,1,1
Female,White,33,4.0,15,High School,37,34,1,117.5,0,115.5,1,Middle,0,0
Male,White,41,3.6021191473413374,8,Bachelor,72,71,0,160.52119147341338,1,123.52119147341338,1,Middle,1,1
Female,Hispanic,44,3.0532310328563916,13,Master,96,32,2,115.53231032856391,0,140.5323103285639,1,Middle,0,1
Male,Other,51,3.838932168695065,6,Bachelor,85,88,0,136.88932168695067,1,136.88932168695067,1,Senior,1,1
Male,White,51,3.3956551604097216,11,Master,80,84,2,149.95655160409723,1,157.95655160409723,1,Senior,1,1
Female,White,59,2.718612574366468,2,Master,59,35,2,65.18612574366468,0,98.18612574366468,0,Senior,0,0
Male,Black,51,3.10963885490911,13,High School,86,12,1,94.0963885490911,0,116.0963885490911,1,Senior,0,0
Male,Asian,51,2.463871318258514,18,Bachelor,35,55,0,113.63871318258515,0,105.63871318258514,0,Senior,0,0
Other,White,57,2.0574899480339695,10,Master,5,45,2,62.574899480339695,0,85.5748994803397,0,Senior,0,0
Other,Asian,55,2.725479854392217,4,Bachelor,38,72,0,83.25479854392216,0,90.25479854392216,0,Senior,0,0
Female,White,37,3.2612905343402367,12,Bachelor,28,98,0,131.61290534340236,1,119.61290534340236,1,Middle,1,1
Female,White,45,3.2627544372410937,9,Bachelor,26,45,0,98.12754437241094,0,86.12754437241094,0,Middle,0,0
Male,White,35,2.4942121574374685,6,Bachelor,68,99,0,157.44212157437468,1,120.44212157437468,1,Middle,1,1
Male,White,47,2.0106190363706493,16,PhD,8,43,3,114.60619036370649,0,107.60619036370649,0,Senior,0,0
Male,White,29,3.935381237160359,15,High School,23,45,1,125.3538123716036,1,113.3538123716036,0,Young,1,0
Female,White,35,3.2476465595801174,7,Bachelor,62,73,0,125.97646559580117,1,113.97646559580117,0,Middle,1,1
Female,White,52,3.9778559889581246,16,Bachelor,18,68,0,101.77855988958125,0,114.77855988958125,0,Senior,0,0
Female,White,23,3.949295548417852,12,Master,96,30,2,123.49295548417851,1,146.4929554841785,1,Young,1,1
Female,White,25,3.567354833786498,10,Bachelor,29,23,0,78.67354833786499,0,81.67354833786499,0,Young,0,0
Male,Other,22,3.2295717908458963,19,PhD,57,31,3,124.29571790845895,1,144.29571790845895,1,Young,0,1
Male,White,41,3.0011745929022804,17,Master,39,66,2,153.51174592902282,1,136.51174592902282,1,Middle,1,1
Male,White,35,3.5592982616250186,4,Bachelor,67,15,0,121.59298261625018,1,84.59298261625018,0,Middle,1,0
Male,Black,46,3.120071067082131,5,Bachelor,31,56,0,97.70071067082131,0,84.70071067082131,0,Senior,0,0
Male,Other,46,2.905190368719757,19,Bachelor,64,83,0,165.55190368719758,1,140.55190368719758,1,Senior,1,1
Female,White,24,2.151047657855568,13,Master,33,23,2,72.51047657855568,0,95.51047657855568,0,Young,0,0
Male,Asian,26,3.1584473457916977,11,Master,84,33,2,130.08447345791697,1,132.08447345791697,1,Young,1,0
Male,Asian,59,3.748335443748065,3,PhD,30,51,3,91.98335443748064,0,113.98335443748064,0,Senior,0,0
Male,Black,47,3.8296582899475258,6,Bachelor,58,47,0,115.79658289947525,0,102.79658289947525,0,Senior,0,0
Female,White,59,3.226639355282435,10,Bachelor,77,86,0,120.76639355282435,1,133.76639355282435,1,Senior,1,1
Female,Asian,59,2.755644824696637,19,High School,25,52,1,87.05644824696637,0,114.05644824696637,0,Senior,0,0
Male,White,25,3.6513719277594,1,High School,21,54,1,98.01371927759399,0,86.01371927759399,0,Young,0,0
Male,Black,28,3.1923172761766296,3,Bachelor,33,37,0,70.9231727617663,0,72.9231727617663,0,Young,0,0
Female,Asian,51,3.017162332636696,6,High School,96,1,1,73.67162332636696,0,100.67162332636696,0,Senior,0,0
